################ TRAINING REPORT #################
# Images path   | ./dataset/fabric/side64/training/
# Validation    | 0.30
# Images size   | (64,64)
# Architecure   | fabric
# Bacth Size    | 64
# Snap/Epoch    | 5
# Max epochs    | 10000
# Eval Criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
97.22,99.88,92.50,98.85,91.77,97.40,789.06,False
97.28,99.94,92.50,98.85,91.77,97.84,791.28,False
97.46,99.88,92.64,98.70,91.77,97.40,793.52,False
97.34,99.94,92.64,98.85,91.77,97.84,795.77,False
97.40,99.94,92.50,98.85,91.77,97.84,798.12,False
97.46,99.94,92.50,98.85,91.77,97.84,800.39,False
97.59,99.88,92.93,98.85,91.77,97.40,802.67,True
97.34,100.00,92.64,98.85,91.77,97.84,804.99,False
97.59,99.94,93.22,98.85,91.77,97.40,807.17,True
97.59,99.94,93.07,99.13,91.77,97.40,809.48,False
97.59,100.00,92.78,98.99,91.77,97.40,811.81,False
97.59,99.94,93.36,98.99,91.77,97.84,814.04,True
97.59,100.00,93.07,98.85,91.77,97.84,816.62,False
97.59,100.00,93.22,98.99,91.77,97.84,818.91,False
97.77,99.94,93.65,99.13,92.21,97.40,821.38,True
97.71,100.00,93.22,98.85,92.21,97.84,823.78,False
97.71,100.00,93.51,98.85,91.77,97.40,826.09,False
97.65,100.00,93.36,98.85,92.21,97.84,828.25,False
97.77,100.00,93.80,99.13,92.21,97.40,830.76,True
97.65,100.00,92.93,98.70,92.64,97.84,833.27,False
97.77,100.00,93.51,98.99,91.77,97.40,835.69,False
97.84,100.00,93.51,98.99,92.21,97.40,838.04,False
97.90,99.94,93.80,98.99,92.64,97.40,840.26,False
97.96,100.00,93.80,98.99,92.21,97.40,842.66,False
97.96,100.00,93.65,98.99,92.21,97.40,845.07,False
97.90,100.00,93.80,98.99,92.64,97.40,847.49,False
98.39,99.94,93.80,99.28,92.64,97.84,849.79,False
98.45,99.94,93.94,99.13,92.64,97.84,852.07,True
98.08,100.00,94.08,98.85,92.64,97.40,854.31,True
98.21,100.00,93.80,98.99,92.21,97.40,856.62,False
98.27,100.00,93.80,98.99,92.21,97.40,858.97,False
98.39,100.00,93.80,99.13,92.64,97.40,861.26,False
98.45,100.00,93.80,99.28,92.21,97.40,863.61,False
98.33,100.00,94.08,98.85,92.64,97.84,865.78,False
98.33,100.00,93.80,99.28,93.07,97.40,868.13,False
98.52,100.00,93.80,99.28,92.64,97.40,870.42,False
98.45,100.00,93.94,99.13,92.64,97.84,872.59,False
98.45,100.00,93.80,99.42,92.64,97.84,874.94,False
98.45,100.00,94.37,99.13,92.64,97.84,877.24,True
98.45,100.00,94.37,99.13,92.64,97.84,879.47,False
98.52,100.00,94.52,99.13,93.07,97.84,881.97,True
98.58,100.00,94.37,99.13,93.07,97.84,884.23,False
98.58,100.00,94.37,99.13,93.07,97.84,886.47,False
98.58,100.00,94.23,99.28,93.07,98.27,888.86,False
98.58,100.00,94.23,99.42,92.64,98.27,891.19,False
98.58,100.00,94.52,99.13,93.07,97.84,893.62,False
98.64,100.00,94.66,99.42,93.07,97.84,895.86,True
98.64,100.00,94.37,99.42,93.07,98.27,898.24,False
98.70,100.00,94.52,99.42,93.07,97.84,900.45,False
98.70,100.00,94.81,98.99,93.07,97.84,902.74,True
98.70,100.00,94.66,99.13,93.07,97.84,905.03,False
98.64,100.00,94.52,99.42,93.07,97.84,907.38,False
98.89,100.00,94.52,99.42,93.94,98.27,909.54,False
98.76,100.00,94.95,99.42,93.94,97.84,911.87,True
98.70,100.00,94.66,99.13,93.07,97.84,914.10,False
98.82,100.00,95.24,99.42,93.07,98.27,916.44,True
98.82,100.00,94.95,99.42,93.94,98.27,918.72,False
98.82,100.00,94.95,99.42,93.07,98.27,921.02,False
98.76,100.00,94.95,99.42,93.07,98.27,923.26,False
98.82,100.00,94.95,99.42,93.07,98.27,925.49,False
98.76,100.00,95.09,99.13,93.07,98.27,927.84,False
98.89,100.00,95.24,99.28,93.07,98.27,930.06,False
98.76,100.00,95.09,99.42,93.07,98.27,932.43,False
98.95,100.00,95.09,99.28,93.51,98.27,934.79,False
99.01,100.00,95.24,99.42,93.94,98.27,937.07,False
98.95,100.00,95.38,99.42,93.94,98.27,939.22,True
98.89,100.00,95.38,99.28,93.07,98.27,941.40,False
99.07,100.00,95.38,99.42,93.94,97.84,943.65,False
98.95,100.00,95.38,99.13,93.94,97.84,945.99,False
98.95,100.00,95.53,99.42,93.94,98.27,948.20,True
99.07,100.00,95.53,99.42,93.94,98.27,950.51,False
99.01,100.00,95.67,99.42,93.94,98.27,952.81,True
99.01,100.00,95.53,99.42,93.94,98.27,955.15,False
99.07,100.00,95.38,99.42,93.94,97.84,957.36,False
99.07,100.00,95.38,99.42,93.94,97.84,959.67,False
99.20,100.00,95.53,99.13,93.07,98.27,961.92,False
99.07,100.00,95.67,99.42,94.37,97.84,964.28,False
99.07,100.00,95.53,99.42,94.37,97.84,966.46,False
99.26,100.00,95.67,99.28,93.94,98.27,968.70,False
99.07,100.00,95.82,99.42,93.94,97.84,971.00,True
99.07,100.00,95.96,99.42,93.94,98.27,973.19,True
99.07,100.00,95.82,99.42,93.94,98.27,975.54,False
99.07,100.00,95.82,99.42,94.37,98.27,977.79,False
99.26,100.00,95.96,99.28,93.94,98.27,980.02,False
99.20,100.00,95.67,99.42,93.94,98.27,982.35,False
99.07,100.00,95.82,99.42,94.37,98.27,984.60,False
99.32,100.00,95.82,99.28,93.94,97.84,986.82,False
99.20,100.00,95.82,99.42,94.37,97.84,989.20,False
99.44,100.00,95.96,99.42,93.94,98.27,991.49,False
99.20,100.00,95.67,99.42,94.37,98.27,993.73,False
99.38,100.00,96.10,99.42,93.51,98.27,995.88,True
99.44,100.00,95.96,99.28,93.07,98.27,998.26,False
99.44,100.00,96.10,99.42,93.94,98.70,1000.57,True
99.32,100.00,95.82,99.42,94.37,98.70,1002.91,False
